indici: 0  30
indici: 0  4
indici: 842  0
indici: 0  138
indici: 8  50
indici: 10  3
indici: 225  421
indici: 322  3
indici: 17  7
indici: 0  337
indici: 12  0
indici: 13  0
indici: 44  57
indici: 13  18
indici: 0  594
indici: 7  51
indici: 129  637
indici: 46  1
indici: 63  96
indici: 105  851
indici: 131  0
indici: 254  27
indici: 0  0
indici: 26  500
indici: 197  0
indici: 3  673
indici: 103  4
indici: 89  2
indici: 15  0
indici: 21  1
indici: 858  30
indici: 662  724
indici: 50  23
indici: 2  0
indici: 8  0
indici: 0  7
indici: 0  372
indici: 6  0
indici: 466  0
indici: 16  35
indici: 953  0
indici: 18  0
indici: 44  0
indici: 534  749
indici: 377  0
indici: 40  11
indici: 0  147
indici: 29  149
indici: 17  298
indici: 319  1
indici: 11  9
indici: 94  0
indici: 0  0
indici: 3  217
indici: 646  173
indici: 490  111
indici: 2  278
indici: 26  13
indici: 1  315
indici: 75  0
indici: 257  0
indici: 0  191
indici: 195  589
indici: 334  0
indici: 278  61
indici: 311  4
indici: 0  2
indici: 0  42
indici: 90  9
indici: 11  1
indici: 0  5
indici: 233  0
indici: 295  507
indici: 867  352
indici: 6  28
indici: 0  992
indici: 865  0
indici: 54  0
indici: 448  0
indici: 1  26
indici: 3  287
indici: 33  291
indici: 796  29
indici: 725  31
indici: 90  69
indici: 0  5
indici: 0  0
indici: 187  0
indici: 0  1
indici: 2  1
indici: 58  2
indici: 380  155
indici: 374  135
indici: 274  14
indici: 435  2
indici: 54  0
indici: 294  46
indici: 121  0
indici: 0  355
indici: 274  858
indici: 0  235
indici: 333  0
indici: 179  734
indici: 331  77
indici: 44  593
indici: 17  603
indici: 11  229
indici: 1  0
indici: 0  5
indici: 7  115
indici: 494  774
indici: 101  614
indici: 0  0
indici: 1  801
indici: 6  93
indici: 0  0
indici: 119  51
indici: 106  0
indici: 0  428
indici: 0  575
indici: 19  25
indici: 375  743
indici: 2  1
indici: 45  406
indici: 926  216
indici: 0  0
indici: 0  0
indici: 0  0
indici: 0  254
indici: 492  7
indici: 0  0
indici: 91  8
indici: 3  0
indici: 268  8
indici: 154  0
indici: 13  0
indici: 0  39
indici: 106  15
indici: 0  76
indici: 113  84
indici: 41  2
indici: 763  125
indici: 307  1
indici: 0  0
indici: 0  0
indici: 0  0
indici: 260  3
indici: 102  49
indici: 369  884
indici: 172  0
indici: 0  0
indici: 0  96
indici: 729  53
indici: 350  0
indici: 0  434
indici: 2  4
indici: 0  670
indici: 576  0
indici: 0  763
indici: 9  0
indici: 72  0
indici: 0  7
indici: 0  7
indici: 0  644
indici: 1  98
indici: 4  0
indici: 0  0
indici: 6  496
indici: 968  0
indici: 310  128
indici: 398  2
indici: 225  17
indici: 0  484
indici: 487  885
indici: 129  33
indici: 23  5
indici: 39  0
indici: 0  417
indici: 0  73
indici: 0  67
indici: 711  758
indici: 0  0
indici: 370  0
indici: 0  13
indici: 0  41
indici: 31  0
indici: 19  0
indici: 62  32
indici: 0  0
indici: 96  0
indici: 0  185
indici: 223  0
indici: 134  0
indici: 0  317
indici: 0  0
indici: 26  446
indici: 1  1
indici: 0  0
indici: 431  411
indici: 31  239
indici: 880  3
indici: 64  333
indici: 52  0
indici: 67  167
indici: 695  0
indici: 483  289
indici: 72  436
indici: 362  48
indici: 77  376
indici: 98  230
indici: 21  186
indici: 195  794
indici: 0  866
indici: 2  224
indici: 11  0
indici: 88  212
indici: 983  528
indici: 424  0
indici: 15  233
indici: 0  157
indici: 3  174
indici: 380  203
indici: 66  101
indici: 0  0
indici: 0  1
indici: 44  0
indici: 6  3
indici: 2  31
indici: 0  3
indici: 0  2
indici: 112  0
indici: 609  0
indici: 0  7
indici: 233  1
indici: 14  141
indici: 0  1
indici: 1  0
indici: 601  741
indici: 29  35
indici: 164  0
indici: 177  366
indici: 0  336
indici: 23  0
indici: 2  12
indici: 48  609
indici: 306  2
indici: 308  477
indici: 3  48
indici: 191  175
indici: 0  1
indici: 275  300
indici: 491  930
indici: 533  0
indici: 0  75
indici: 312  22
indici: 633  2
indici: 160  3
indici: 0  783
indici: 0  0
indici: 198  2
indici: 0  90
indici: 7  992
indici: 3  328
indici: 305  0
indici: 76  373
indici: 6  1
indici: 579  0
indici: 0  1
indici: 0  9
indici: 6  92
indici: 0  0
indici: 0  27
indici: 8  0
indici: 57  53
indici: 75  517
indici: 411  145
indici: 0  315
indici: 15  531
indici: 0  873
indici: 21  0
indici: 0  3
indici: 0  419
indici: 84  14
indici: 96  28
indici: 256  19
indici: 11  313
indici: 261  124
indici: 0  0
indici: 250  2
indici: 48  63
indici: 2  0
indici: 833  36
indici: 145  4
indici: 0  267
indici: 11  724
indici: 862  14
indici: 14  0
indici: 304  0
indici: 1  90
indici: 65  133
indici: 0  418
indici: 972  179
indici: 1  847
indici: 226  69
indici: 365  90
indici: 0  249
indici: 0  84
indici: 0  6
indici: 2  254
indici: 250  7
indici: 0  183
indici: 136  515
indici: 109  128
indici: 11  108
indici: 2  2
indici: 0  277
